Product_Name,Brand,Category,Price_USD,Rating,Number_of_Reviews,Country_of_Origin,Black_owned
Perfect Eye Shadow,Kiehl’s,Makeup Remover,55.65,2.6,2154,Japan,True
Ultra Makeup Remover,Anastasia Beverly Hills,Lipstick,101.39,4.6,2152,USA,False
Ultra Foundation,Sisley,Moisturizer,137.83,1.8,2466,Japan,True
Perfect Makeup Remover,Milk Makeup,Concealer,23.76,4.7,5666,South Korea,False
Super Contour,Glossier,Eyeliner,136.18,4.6,3703,Japan,True
Magic Bronzer,Bite Beauty,Serum,61.03,4.1,6303,Italy,False
Perfect Concealer,Urban Decay,Highlighter,77.9,2.8,5765,Germany,False
Perfect Highlighter,NARS,Face Oil,99.15,3.1,9363,Italy,True
Perfect Face Mask,Bourjois,Blush,130.36,4.0,1646,Germany,True
Magic Foundation,Hourglass,Moisturizer,23.62,3.1,6825,UK,False
Divine Cleanser,Natasha Denona,Setting Spray,133.93,4.9,5494,Germany,True
Magic Lip Liner,Perricone MD,Lipstick,30.4,4.4,2774,UK,False
Divine Powder,NARS,Eyeliner,40.55,4.7,4942,Italy,True
Magic Makeup Remover,Yves Saint Laurent,Exfoliator,133.36,3.9,4856,South Korea,True
Perfect Blush,Patrick Ta,Serum,11.05,4.1,3939,Australia,True
Magic Lip Liner,Huda Beauty,Moisturizer,149.19,1.8,7386,USA,True
Divine Eye Shadow,Sisley,Serum,86.66,3.3,5483,South Korea,True
Ultra Lip Liner,Rare Beauty,Primer,42.02,1.1,1493,Italy,True
Divine Eye Shadow,Hourglass,Lipstick,99.62,4.8,7430,Italy,False
Perfect Lipstick,Anastasia Beverly Hills,Makeup Remover,140.39,3.8,7478,South Korea,False
Perfect Powder,Tarte,Serum,131.19,4.5,1191,UK,False
Super Moisturizer,NARS,Makeup Remover,71.31,2.9,372,Italy,True
Super Concealer,Laura Mercier,Face Mask,23.48,2.4,1747,France,True
Ultra Lipstick,Clinique,BB Cream,133.4,2.2,2119,Japan,True
Magic Lip Gloss,Laura Mercier,Powder,25.69,3.9,6717,France,True
Divine Lip Gloss,Shiseido,CC Cream,146.28,1.7,4336,France,True
Ultra Primer,Hourglass,Cleanser,114.88,4.9,7909,USA,False
Divine BB Cream,Natasha Denona,Mascara,88.13,3.5,8959,Japan,True
Super BB Cream,Sisley,CC Cream,16.16,1.5,6476,Germany,True
Divine CC Cream,RMS Beauty,Lip Gloss,14.4,1.4,3009,Italy,False
Divine Concealer,Juvia’s Place,Makeup Remover,74.3,1.0,6620,Japan,True
Super Contour,Glossier,Foundation,16.92,2.7,6166,USA,True
Super Face Oil,Drunk Elephant,Bronzer,16.76,4.0,9722,France,False
Super Blush,ColourPop,BB Cream,32.66,3.9,562,USA,False
Perfect BB Cream,Charlotte Tilbury,Moisturizer,12.15,2.2,1923,France,False
Divine Exfoliator,Laura Mercier,Cleanser,61.79,2.7,1086,Italy,True
Super BB Cream,Laura Mercier,Powder,108.0,1.1,871,Germany,True
Perfect Concealer,Urban Decay,Exfoliator,30.44,2.1,6508,UK,False
Super Lip Gloss,Sisley,Cleanser,43.09,3.5,343,USA,True
Ultra Highlighter,Hourglass,Face Mask,108.99,4.2,9678,USA,False
Super Setting Spray,Clinique,Cleanser,148.22,2.4,7710,Australia,True
Ultra Foundation,Charlotte Tilbury,Mascara,60.53,1.7,2463,UK,False
Divine Contour,E.l.f.,Foundation,79.48,1.2,5128,Italy,True
Divine Setting Spray,KVD Beauty,Exfoliator,126.56,1.9,7232,Germany,True
Super Contour,Make Up For Ever,Eyeliner,128.82,1.1,5056,Germany,True
Ultra Eye Shadow,Charlotte Tilbury,CC Cream,148.87,2.3,1578,USA,False
Divine Eye Shadow,Bourjois,Serum,84.73,1.6,955,Japan,True
Super Powder,Bobby Brown,Serum,130.07,3.5,1521,USA,True
Magic Eyeliner,Glossier,Face Mask,13.66,2.2,6618,France,True
Super Setting Spray,Tatcha,Concealer,37.96,1.5,3070,South Korea,False
Divine Face Mask,Tarte,Contour,76.07,3.9,3537,Japan,False
Magic BB Cream,Laura Mercier,Primer,79.47,4.5,1816,UK,True
Super Blush,Sisley,Face Mask,104.81,2.5,567,Italy,True
Super Blush,Tarte,Primer,30.17,3.4,369,France,False
Ultra Contour,Bourjois,Makeup Remover,45.19,4.3,4741,Italy,True
Magic Face Oil,Drunk Elephant,BB Cream,87.14,4.6,9209,Japan,False
Ultra Powder,Drunk Elephant,Setting Spray,36.21,2.8,67,Germany,False
Super Foundation,Too Faced,Mascara,126.69,2.1,8242,Germany,False
Magic Bronzer,Tatcha,Eye Shadow,92.61,1.8,2528,Australia,False
Ultra Lip Gloss,Drunk Elephant,Eye Shadow,126.9,2.6,2719,Italy,False
Perfect Eyeliner,Hourglass,Blush,35.79,4.2,5194,South Korea,False
Perfect Face Mask,E.l.f.,Setting Spray,96.55,1.1,5848,Japan,True
Divine Face Oil,RMS Beauty,Serum,113.86,1.3,2828,France,False
Magic Makeup Remover,KVD Beauty,Setting Spray,64.39,3.0,2038,Italy,True
Ultra Primer,Becca,Cleanser,50.66,4.1,7352,France,True
Ultra BB Cream,Kiehl’s,Eye Shadow,25.52,3.9,5958,UK,True
Perfect Foundation,Urban Decay,Foundation,131.31,5.0,8129,South Korea,False
Super Primer,Sisley,Eyeliner,117.03,4.5,6365,UK,True
Magic Setting Spray,Ilia Beauty,Highlighter,79.32,4.4,9723,Italy,True
Divine Blush,Juvia’s Place,Bronzer,23.59,1.7,1482,Australia,True
Perfect Face Mask,RMS Beauty,Makeup Remover,103.6,4.1,2047,France,False
Magic Moisturizer,Bite Beauty,Foundation,127.4,3.3,8275,Italy,False
Ultra Contour,Kylie Cosmetics,Contour,31.22,4.8,7888,France,False
Ultra Lip Gloss,E.l.f.,Bronzer,28.82,2.4,3538,UK,True
Ultra Eye Shadow,Bobby Brown,Powder,34.94,2.4,7506,Germany,True
Super Concealer,Bourjois,Lip Gloss,74.24,4.1,3258,Japan,True
Magic CC Cream,Patrick Ta,Lip Gloss,84.14,2.9,3165,UK,True
Perfect Serum,KVD Beauty,BB Cream,46.42,2.9,2709,Japan,True
Super Exfoliator,Hourglass,Bronzer,38.59,3.0,3933,France,False
Ultra Eye Shadow,Huda Beauty,BB Cream,10.13,1.8,5920,Australia,True
Perfect Serum,Perricone MD,Exfoliator,113.75,2.3,7020,Japan,False
Ultra Bronzer,NARS,Bronzer,74.13,3.6,6794,USA,True
Super Makeup Remover,Tatcha,Makeup Remover,55.83,4.7,7233,Australia,False
Super Cleanser,Anastasia Beverly Hills,Contour,74.22,1.5,3083,Italy,False
Super Foundation,Urban Decay,Bronzer,44.35,3.6,6765,Italy,False
Divine Makeup Remover,Rare Beauty,Cleanser,148.12,1.1,4779,USA,True
Ultra Moisturizer,Danessa Myricks,Lip Liner,30.85,1.4,9530,France,True
Magic Makeup Remover,Patrick Ta,Bronzer,36.04,3.0,3061,Japan,True
Magic Face Oil,Urban Decay,Face Mask,62.26,3.2,4732,Italy,False
Divine Eye Shadow,Huda Beauty,Bronzer,81.98,1.3,1214,Italy,True
Magic BB Cream,Perricone MD,Bronzer,110.51,3.5,3292,Italy,False
Super Eye Shadow,Becca,Eyeliner,41.8,2.1,2849,Germany,True
Perfect Powder,Anastasia Beverly Hills,Contour,143.08,2.7,5753,UK,False
Magic Blush,ColourPop,Exfoliator,141.71,4.8,4878,Italy,False
Perfect Foundation,Urban Decay,Lipstick,139.23,2.3,681,South Korea,False
Ultra Bronzer,Becca,Blush,137.19,2.9,6746,France,True
Perfect Serum,Hourglass,Lip Liner,149.0,3.0,232,South Korea,False
Magic Bronzer,RMS Beauty,Blush,77.53,4.8,1348,Germany,False
Divine Contour,Laura Mercier,Powder,75.14,1.2,1550,Australia,True
Ultra Face Oil,IT Cosmetics,Foundation,62.23,1.5,9480,Germany,True
Divine Foundation,Bite Beauty,Concealer,147.38,3.9,523,France,False
Ultra Cleanser,NARS,Lipstick,35.67,2.9,8966,Australia,True
Perfect CC Cream,ColourPop,Foundation,78.2,4.5,7889,UK,False
Perfect Moisturizer,Morphe,Foundation,65.24,4.3,3291,South Korea,True
Perfect Contour,Milk Makeup,Lipstick,29.15,5.0,7104,Australia,False
Super Highlighter,Becca,Powder,100.45,2.7,2361,UK,True
Perfect Foundation,NARS,Blush,14.9,2.2,7766,USA,True
Super CC Cream,Anastasia Beverly Hills,Setting Spray,145.49,2.1,146,South Korea,False
Ultra Eyeliner,Pat McGrath Labs,Primer,88.53,2.7,1746,Australia,True
Ultra Exfoliator,Make Up For Ever,Eyeliner,100.45,4.9,2206,Australia,True
Ultra Lip Liner,Farsali,Powder,48.92,2.6,4501,USA,True
Super Mascara,Drunk Elephant,Setting Spray,124.54,3.7,1325,Germany,False
Perfect Primer,Morphe,Face Oil,30.24,3.4,7542,Australia,True
Magic Serum,ColourPop,Cleanser,75.76,2.1,8188,Germany,False
Divine Setting Spray,Sisley,Eyeliner,75.69,4.6,9515,Germany,True
Divine Contour,Make Up For Ever,Setting Spray,101.94,3.1,7857,Italy,True
Magic Bronzer,Kylie Cosmetics,Face Mask,97.23,2.9,6031,UK,False
Ultra Moisturizer,Milk Makeup,Foundation,59.3,2.0,9063,Italy,False
Magic Lip Liner,Shiseido,Setting Spray,52.14,1.1,519,Italy,True
Magic Primer,Yves Saint Laurent,Primer,31.77,3.3,4416,UK,True
Magic Serum,Morphe,BB Cream,84.54,4.7,6830,Italy,True
Divine BB Cream,Bobby Brown,Eye Shadow,100.96,2.9,2388,France,True
Magic CC Cream,Farsali,Lip Liner,63.9,3.6,3083,Australia,True
Ultra Setting Spray,Urban Decay,Bronzer,32.02,4.1,3066,South Korea,False
Ultra Blush,Charlotte Tilbury,Eyeliner,54.75,4.1,1425,USA,False
Perfect Face Mask,Perricone MD,Mascara,77.7,3.4,8552,Australia,False
Ultra Lip Liner,Natasha Denona,Lipstick,118.09,2.5,8796,France,True
Perfect Primer,Anastasia Beverly Hills,Lip Liner,20.96,3.9,2763,Japan,False
Ultra Cleanser,E.l.f.,Eye Shadow,31.43,1.1,4840,South Korea,True
Divine CC Cream,Bobby Brown,Exfoliator,49.27,2.0,5773,UK,True
Perfect Makeup Remover,Shiseido,BB Cream,40.16,1.5,5484,Japan,True
Ultra Makeup Remover,Morphe,Eyeliner,149.18,2.4,7375,South Korea,True
Super Blush,Farsali,Serum,129.9,3.5,4710,South Korea,True
Magic Foundation,Charlotte Tilbury,Highlighter,23.36,4.7,7428,Japan,False
Super Mascara,Farsali,Mascara,147.8,3.8,4442,South Korea,True
Divine Face Mask,Becca,Lip Gloss,130.15,3.0,5105,USA,True
Divine Foundation,Natasha Denona,Moisturizer,42.9,3.6,9503,UK,True
Magic Exfoliator,Kylie Cosmetics,BB Cream,141.3,2.0,7799,France,False
Perfect Primer,Kiehl’s,BB Cream,29.67,4.0,1110,Italy,True
Perfect Concealer,Clinique,Lip Gloss,88.75,2.2,4423,UK,True
Perfect Face Oil,KVD Beauty,Highlighter,68.62,5.0,5116,France,True
Magic Face Oil,IT Cosmetics,Powder,59.56,2.5,7707,South Korea,True
Divine Lip Liner,Kylie Cosmetics,Foundation,22.02,1.4,9767,UK,False
Perfect Primer,Tatcha,Eye Shadow,93.87,3.5,7370,USA,False
Magic Makeup Remover,Hourglass,Mascara,145.51,3.6,9791,UK,False
Divine Moisturizer,Laura Mercier,CC Cream,56.49,3.9,6089,Italy,True
Magic Face Oil,Fenty Beauty,Eye Shadow,63.25,2.0,6645,UK,True
Ultra Cleanser,Becca,Lipstick,59.34,4.4,3698,South Korea,True
Magic Powder,Bite Beauty,BB Cream,17.57,1.1,547,France,False
Perfect CC Cream,Pat McGrath Labs,Setting Spray,57.56,4.0,6075,Japan,True
Perfect Cleanser,Natasha Denona,Lipstick,118.53,2.9,7886,Australia,True
Magic Concealer,NARS,Powder,12.72,1.6,424,USA,True
Divine Cleanser,Hourglass,Face Oil,89.53,2.6,5598,Japan,False
Ultra Exfoliator,Bobby Brown,Foundation,34.81,3.1,8942,UK,True
Perfect Exfoliator,Yves Saint Laurent,Lipstick,47.27,2.5,842,USA,True
Perfect Contour,IT Cosmetics,Powder,111.89,2.5,8737,UK,True
Ultra Primer,Hourglass,Makeup Remover,22.84,1.6,2840,Australia,False
Super BB Cream,NARS,Eyeliner,132.92,2.8,8764,Germany,True
Ultra Mascara,Ilia Beauty,CC Cream,71.71,4.8,2748,UK,True
Super Face Mask,Drunk Elephant,Eye Shadow,130.78,3.7,4265,Japan,False
Ultra Lipstick,Morphe,Lipstick,34.95,4.0,8056,UK,True
Perfect Serum,Shiseido,Exfoliator,148.28,2.4,7713,Australia,True
Ultra Eye Shadow,Huda Beauty,Eyeliner,57.65,4.4,7812,USA,True
Divine Setting Spray,Hourglass,BB Cream,38.41,4.5,3939,France,False
Perfect Highlighter,Kylie Cosmetics,CC Cream,86.95,4.9,6946,South Korea,False
Super Mascara,Tatcha,Eye Shadow,22.09,2.0,8324,Australia,False
Divine Concealer,Kylie Cosmetics,Blush,117.57,3.9,1705,UK,False
Super Moisturizer,Becca,Foundation,136.6,2.1,6722,Japan,True
Super Face Oil,Sisley,Moisturizer,38.29,4.9,236,France,True
Perfect Exfoliator,ColourPop,Face Oil,108.64,3.5,6608,Japan,False
Perfect BB Cream,Tatcha,BB Cream,71.67,1.2,2399,Australia,False
Divine Serum,Charlotte Tilbury,Bronzer,145.67,4.4,2570,Australia,False
Super Contour,Farsali,Eyeliner,35.86,1.9,951,France,True
Super Lip Liner,Too Faced,Primer,88.95,4.9,7487,Australia,False
Ultra Primer,Becca,Bronzer,18.71,1.3,2805,USA,True
Divine Foundation,Laura Mercier,Bronzer,47.02,3.8,8830,UK,True
Divine Blush,Danessa Myricks,Makeup Remover,58.03,2.1,8195,France,True
Super Makeup Remover,Hourglass,BB Cream,22.78,1.2,8127,UK,False
Divine Lip Gloss,Bourjois,Exfoliator,100.39,4.3,5836,Germany,True
Divine Eye Shadow,Milk Makeup,Eye Shadow,113.33,4.6,3849,UK,False
Perfect Mascara,NARS,Eye Shadow,85.73,3.3,2677,UK,True
Super Cleanser,NARS,Lipstick,58.63,2.3,2149,Australia,True
Magic Exfoliator,IT Cosmetics,Makeup Remover,26.6,3.3,3476,Germany,True
Ultra Face Oil,Urban Decay,CC Cream,113.47,2.4,1376,France,False
Magic Moisturizer,Kiehl’s,Bronzer,46.72,4.5,3512,UK,True
Perfect Foundation,Hourglass,Eye Shadow,141.79,3.1,4489,UK,False
Perfect Highlighter,Urban Decay,Face Oil,28.73,2.5,847,South Korea,False
Super CC Cream,Urban Decay,Serum,147.54,2.0,3133,France,False
Magic Primer,Kylie Cosmetics,Exfoliator,100.09,1.3,1612,Japan,False
Divine Blush,IT Cosmetics,Makeup Remover,126.71,4.8,8543,UK,True
Divine Eyeliner,Drunk Elephant,Blush,19.43,3.1,2963,Japan,False
Divine Exfoliator,Drunk Elephant,Primer,31.3,2.5,5818,Germany,False
Perfect Serum,Fenty Beauty,Concealer,52.81,4.7,139,Italy,True
Ultra Foundation,Anastasia Beverly Hills,Serum,64.22,3.4,4568,Australia,False
Magic Highlighter,Tatcha,Cleanser,62.38,1.8,7033,Japan,False
Divine Face Oil,Make Up For Ever,CC Cream,32.31,3.6,951,Japan,True
Super Mascara,Kiehl’s,Eyeliner,14.35,4.1,4508,South Korea,True
Magic Setting Spray,Too Faced,Primer,95.8,1.2,563,South Korea,False
Ultra Lip Gloss,Huda Beauty,Makeup Remover,24.94,2.0,4885,Australia,True
Super Blush,Rare Beauty,Cleanser,126.15,3.1,3356,Japan,True
Divine Contour,Bite Beauty,Blush,22.01,4.8,5606,UK,False
Super CC Cream,E.l.f.,Eye Shadow,72.13,1.1,7644,Australia,True
Perfect Moisturizer,Becca,Eye Shadow,53.23,2.9,5379,South Korea,True
Ultra BB Cream,Fenty Beauty,Cleanser,50.38,1.9,4609,France,True
Ultra Bronzer,Too Faced,Lip Liner,35.0,3.8,5234,Italy,False
Divine Highlighter,Morphe,Cleanser,122.65,4.2,5823,USA,True
Ultra Makeup Remover,Too Faced,Serum,77.17,3.6,1364,UK,False
Ultra Bronzer,Anastasia Beverly Hills,Eye Shadow,94.24,2.7,6723,Germany,False
Magic Mascara,Kiehl’s,Moisturizer,132.22,4.5,3964,Germany,True
Super Serum,IT Cosmetics,Setting Spray,29.43,2.1,9718,Italy,True
Perfect Lipstick,Drunk Elephant,Contour,81.22,2.5,7475,South Korea,False
Super Mascara,Laura Mercier,Concealer,106.12,4.9,7904,Japan,True
Ultra Cleanser,Make Up For Ever,Primer,102.0,1.8,4117,Japan,True
Magic BB Cream,Ilia Beauty,Highlighter,104.63,2.3,403,USA,True
Super Eye Shadow,Patrick Ta,Eye Shadow,46.81,3.2,6292,Germany,True
Divine Lip Gloss,Huda Beauty,Moisturizer,69.38,3.8,503,Italy,True
Perfect Blush,Patrick Ta,Lipstick,83.44,2.7,2301,Germany,True
Super Lipstick,IT Cosmetics,Contour,75.86,2.8,1821,Japan,True
Super Serum,Fenty Beauty,Highlighter,131.87,2.5,3809,UK,True
Super Face Oil,Morphe,Highlighter,102.33,4.1,9045,UK,True
Super Mascara,Glossier,Concealer,114.6,4.2,6417,UK,True
Super Bronzer,Laura Mercier,Mascara,90.36,3.2,7762,Germany,True
Divine Moisturizer,Charlotte Tilbury,Powder,56.3,4.3,1803,France,False
Magic Blush,Glossier,Cleanser,34.42,2.1,6127,South Korea,True
Super Eyeliner,IT Cosmetics,Setting Spray,131.85,1.7,7241,Japan,True
Divine Lip Gloss,Ilia Beauty,Eyeliner,106.1,2.2,3441,South Korea,True
Ultra Exfoliator,Natasha Denona,Setting Spray,29.96,4.3,4702,USA,True
Ultra Foundation,Clinique,Eye Shadow,107.38,2.7,4157,South Korea,True
Perfect Lip Liner,Morphe,Exfoliator,62.14,2.9,1921,France,True
Divine Makeup Remover,Bite Beauty,Serum,53.94,3.7,7800,USA,False
Perfect Foundation,Kylie Cosmetics,Lip Gloss,33.2,1.2,9953,UK,False
Divine Blush,Charlotte Tilbury,Eyeliner,84.42,2.9,9542,France,False
Divine Face Mask,Clinique,Face Oil,132.51,2.6,3014,Japan,True
Ultra BB Cream,KVD Beauty,CC Cream,53.0,3.5,4439,USA,True
Ultra Eyeliner,Laura Mercier,Lip Liner,45.6,3.0,4913,USA,True
Magic Cleanser,Ilia Beauty,Foundation,52.97,2.7,4783,UK,True
Ultra Lip Liner,Clinique,Mascara,109.65,1.5,6175,Germany,True
Ultra Face Oil,Fenty Beauty,Face Mask,82.1,2.1,7974,Germany,True
Divine Powder,Bite Beauty,Blush,136.89,4.8,6529,USA,False
Perfect Highlighter,Morphe,Highlighter,61.82,1.3,1666,USA,True
Ultra Primer,Perricone MD,Setting Spray,78.27,4.3,4014,UK,False
Divine Bronzer,Ilia Beauty,Primer,115.98,2.6,6322,Japan,True
Ultra Lip Liner,Natasha Denona,Blush,129.07,3.1,6274,Australia,True
Magic Lipstick,Drunk Elephant,Serum,93.68,1.1,6238,Japan,False
Divine Eyeliner,Kiehl’s,Concealer,104.05,4.0,8105,France,True
Ultra Lip Gloss,Milk Makeup,Serum,129.62,2.2,2118,Australia,False
Magic Cleanser,Charlotte Tilbury,Lipstick,112.11,4.8,7599,USA,False
Perfect Makeup Remover,Charlotte Tilbury,Moisturizer,59.08,2.8,710,UK,False
Super Concealer,Milk Makeup,Powder,78.03,4.6,1534,France,False
Divine Contour,Sisley,Face Mask,105.44,4.1,8250,UK,True
Super Contour,RMS Beauty,Bronzer,91.02,3.0,7174,Italy,False
Super CC Cream,Perricone MD,Concealer,109.47,4.8,8234,USA,False
Perfect Lipstick,Kylie Cosmetics,Serum,11.41,1.9,2902,Italy,False
Magic Serum,E.l.f.,Bronzer,11.39,3.4,9975,Japan,True
Super Mascara,Hourglass,Makeup Remover,139.28,3.7,2388,USA,False
Divine Blush,Yves Saint Laurent,BB Cream,75.5,2.4,2847,USA,True
Super BB Cream,Make Up For Ever,Lip Gloss,77.12,3.6,6779,Japan,True
Super Serum,Juvia’s Place,Eyeliner,22.69,2.8,9852,UK,True
Divine Exfoliator,Bobby Brown,Powder,53.77,1.4,2004,Italy,True
Perfect Cleanser,RMS Beauty,Makeup Remover,74.05,1.9,9177,Australia,False
Ultra Powder,Too Faced,Face Mask,107.98,2.6,5239,USA,False
Divine Lip Liner,Yves Saint Laurent,Contour,108.33,2.1,4289,Italy,True
Magic CC Cream,Natasha Denona,Eyeliner,89.29,4.1,1739,Japan,True
Ultra Serum,Bite Beauty,CC Cream,82.79,3.6,663,France,False
Perfect Face Mask,Bobby Brown,Blush,87.76,3.6,4803,South Korea,True
Ultra Exfoliator,Sisley,BB Cream,52.87,4.2,9162,France,True
Magic Moisturizer,Ilia Beauty,Exfoliator,142.55,1.6,3981,UK,True
Perfect Face Oil,Glossier,Lip Gloss,124.01,3.9,4909,USA,True
Super Blush,Make Up For Ever,Mascara,81.14,2.9,6471,Japan,True
Super Cleanser,Laura Mercier,Makeup Remover,86.05,1.3,4928,South Korea,True
Magic Eyeliner,NARS,Lip Liner,98.26,3.2,7629,UK,True
Magic Face Mask,NARS,Setting Spray,93.95,3.9,9603,South Korea,True
Ultra Blush,Juvia’s Place,Makeup Remover,12.89,4.3,7830,Australia,True
Magic Eyeliner,Bobby Brown,Exfoliator,47.42,1.9,5624,Germany,True
Super Moisturizer,Drunk Elephant,Makeup Remover,37.65,1.1,903,UK,False
Ultra Eyeliner,Kiehl’s,Face Mask,30.48,3.6,3623,UK,True
Divine Cleanser,ColourPop,Exfoliator,12.85,3.0,3208,Japan,False
Ultra Face Oil,Ilia Beauty,Lipstick,17.58,4.6,3593,France,True
Magic Primer,Glossier,Powder,142.38,1.7,6306,Germany,True
Magic Concealer,RMS Beauty,Setting Spray,78.73,4.8,2876,South Korea,False
Ultra Eye Shadow,Rare Beauty,Makeup Remover,72.45,2.1,3544,UK,True
Perfect Moisturizer,KVD Beauty,Lip Liner,43.58,4.5,5650,South Korea,True
Magic Eye Shadow,Charlotte Tilbury,BB Cream,99.86,3.3,6439,Italy,False
Magic Foundation,Bourjois,BB Cream,32.44,4.2,4669,Italy,True
Super CC Cream,Tarte,Cleanser,49.59,4.7,1951,Australia,False
Perfect Setting Spray,Pat McGrath Labs,Moisturizer,80.04,4.7,5020,Italy,True
Magic Eye Shadow,Danessa Myricks,Setting Spray,142.09,1.3,9345,Australia,True
Perfect Contour,Drunk Elephant,Face Mask,11.52,2.9,9608,Australia,False
Perfect Eye Shadow,Anastasia Beverly Hills,Setting Spray,46.39,4.8,8558,France,False
Super Primer,Make Up For Ever,Face Mask,136.72,2.0,4966,USA,True
Super Foundation,Bobby Brown,Bronzer,113.38,4.4,718,USA,True
Divine Moisturizer,Tatcha,Serum,20.52,1.4,651,Germany,False
Ultra Serum,Yves Saint Laurent,Moisturizer,121.1,1.5,8287,Japan,True
Divine Lip Gloss,Tatcha,Foundation,100.3,2.0,6242,USA,False
Magic Bronzer,Tatcha,Lipstick,148.36,3.2,6021,Italy,False
Ultra Makeup Remover,Too Faced,Primer,13.69,3.3,3722,Italy,False
Magic Foundation,Make Up For Ever,Setting Spray,49.45,3.4,3492,Japan,True
Perfect Contour,Patrick Ta,Bronzer,129.44,3.8,5926,USA,True
Magic Contour,Farsali,Eye Shadow,119.1,3.0,3743,Italy,True
Divine Face Oil,Ilia Beauty,Bronzer,103.96,2.4,4572,USA,True
Divine Cleanser,Charlotte Tilbury,Mascara,132.01,3.4,9496,Japan,False
Magic Lip Gloss,Too Faced,Foundation,38.29,4.1,8399,Germany,False
Super Concealer,Milk Makeup,Primer,63.6,4.0,6418,UK,False
Magic Mascara,Huda Beauty,Cleanser,35.25,1.4,2161,UK,True
Magic Blush,KVD Beauty,Face Oil,89.3,1.9,6876,Australia,True
Divine Cleanser,IT Cosmetics,Eyeliner,47.15,4.2,243,Australia,True
Perfect Makeup Remover,Clinique,Moisturizer,113.77,5.0,1095,USA,True
Ultra Blush,RMS Beauty,Blush,79.83,3.1,6322,Australia,False
Magic Eyeliner,Kylie Cosmetics,Primer,21.36,1.9,5269,USA,False
Ultra Eyeliner,Becca,Makeup Remover,144.18,4.7,3101,Australia,True
Ultra Bronzer,Urban Decay,Cleanser,138.18,1.8,540,Australia,False
Super Mascara,Shiseido,Makeup Remover,56.99,4.7,1987,Italy,True
Divine Exfoliator,Morphe,Makeup Remover,49.95,5.0,996,Japan,True
Magic Exfoliator,Bobby Brown,Setting Spray,125.88,5.0,1371,USA,True
Super Contour,Danessa Myricks,Eye Shadow,143.55,2.6,7017,South Korea,True
Ultra Cleanser,Glossier,Lip Gloss,15.7,1.6,2827,Australia,True
Divine Face Oil,Farsali,Highlighter,32.28,1.9,6799,South Korea,True
Perfect Exfoliator,NARS,Face Mask,103.15,4.5,8136,South Korea,True
Divine Contour,Bourjois,Eye Shadow,123.63,2.4,5233,Italy,True
Divine Lip Liner,Too Faced,Exfoliator,69.61,2.9,2033,Japan,False
Magic Eyeliner,Yves Saint Laurent,Exfoliator,78.08,2.8,3568,Australia,True
Perfect Lipstick,Danessa Myricks,Eyeliner,54.77,2.4,1810,Germany,True
Divine Concealer,Kylie Cosmetics,Blush,73.84,3.8,7930,UK,False
Ultra Exfoliator,Sisley,Setting Spray,34.67,1.2,4614,Germany,True
Super Eyeliner,Drunk Elephant,Makeup Remover,65.7,4.8,3101,UK,False
Magic Face Mask,Hourglass,Lipstick,118.75,4.6,9483,Japan,False
Magic Lipstick,Juvia’s Place,Bronzer,129.0,1.4,2113,South Korea,True
Perfect Mascara,KVD Beauty,Setting Spray,130.94,1.2,1000,South Korea,True
Super Highlighter,Juvia’s Place,Blush,140.12,2.6,3924,UK,True
Magic Lip Liner,Make Up For Ever,Highlighter,60.01,4.3,1782,UK,True
Super Primer,Kylie Cosmetics,Lip Gloss,120.1,4.8,2096,Italy,False
Ultra Foundation,Shiseido,Concealer,36.95,2.1,4986,Italy,True
Perfect Foundation,Juvia’s Place,Face Oil,39.91,4.2,1895,UK,True
Super Face Oil,Drunk Elephant,Powder,38.4,2.4,1457,Germany,False
Divine Powder,Tatcha,Face Mask,141.81,4.6,3117,France,False
Magic Lip Liner,Pat McGrath Labs,Cleanser,79.15,2.8,2769,Italy,True
Magic Moisturizer,Becca,Cleanser,125.12,2.9,5864,UK,True
Magic Exfoliator,E.l.f.,Lip Liner,94.56,1.1,6201,Germany,True
Perfect Face Mask,Natasha Denona,Face Oil,81.5,1.4,8071,Germany,True
